黑龙江联通,#genre#
河南新闻,http://125.46.132.151:9999/udp/225.1.4.56:1085
河南公共,http://125.46.132.151:9999/udp/225.1.4.58:1087
河南乡村,http://125.46.132.151:9999/udp/225.1.4.120:1149
河南国际,http://125.46.132.151:9999/udp/225.1.4.102:1131
河南戏曲,http://125.46.132.151:9999/udp/225.1.4.99:1128
河南文博,http://125.46.132.151:9999/udp/225.1.4.100:1129
河南功夫,http://125.46.132.151:9999/udp/225.1.4.101:1130
睛彩中原,http://125.46.132.151:9999/udp/225.1.4.163:1203
移动戏曲,http://125.46.132.151:9999/udp/225.1.4.206:1254
河南移动,http://125.46.132.151:9999/udp/225.1.5.40:1350
健康中原,http://125.46.132.151:9999/udp/225.1.5.48:1358
河南导视,http://125.46.132.151:9999/udp/225.1.4.194:1244
郑州新闻,http://125.46.132.151:9999/udp/225.1.4.140:1176
郑州商都,http://125.46.132.151:9999/udp/225.1.4.141:1177
郑州文旅,http://125.46.132.151:9999/udp/225.1.4.142:1178
郑州影视,http://125.46.132.151:9999/udp/225.1.4.146:1182
郑州妇女,http://125.46.132.151:9999/udp/225.1.4.147:1183
郑州都市,http://125.46.132.151:9999/udp/225.1.4.149:1185
郑州教育,http://125.46.132.151:9999/udp/225.1.4.191:1241
新密新闻,http://125.46.132.151:9999/udp/225.1.4.239:1285
新郑综合,http://125.46.132.151:9999/udp/225.1.4.243:1289
中牟综合,http://125.46.132.151:9999/udp/225.1.4.244:1290
巩义综合,http://125.46.132.151:9999/udp/225.1.5.50:1360

河南卫视4K,http://42.237.182.204:4000/udp/225.1.4.254:1300
河南都市,http://42.237.182.204:4000/udp/225.1.4.52:1081
河南民生,http://42.237.182.204:4000/udp/225.1.4.53:1082
河南法治,http://42.237.182.204:4000/udp/225.1.4.54:1083
河南电视剧,http://42.237.182.204:4000/udp/225.1.4.55:1084
河南新闻,http://42.237.182.204:4000/udp/225.1.4.56:1085
河南公共,http://42.237.182.204:4000/udp/225.1.4.58:1087
河南乡村,http://42.237.182.204:4000/udp/225.1.4.120:1149
河南国际,http://42.237.182.204:4000/udp/225.1.4.102:1131
河南戏曲,http://42.237.182.204:4000/udp/225.1.4.99:1128
河南文博,http://42.237.182.204:4000/udp/225.1.4.100:1129
河南功夫,http://42.237.182.204:4000/udp/225.1.4.101:1130
睛彩中原,http://42.237.182.204:4000/udp/225.1.4.163:1203
移动戏曲,http://42.237.182.204:4000/udp/225.1.4.206:1254
河南移动,http://42.237.182.204:4000/udp/225.1.5.40:1350
健康中原,http://42.237.182.204:4000/udp/225.1.5.48:1358
河南导视,http://42.237.182.204:4000/udp/225.1.4.194:1244
郑州新闻,http://42.237.182.204:4000/udp/225.1.4.140:1176
郑州商都,http://42.237.182.204:4000/udp/225.1.4.141:1177
郑州文旅,http://42.237.182.204:4000/udp/225.1.4.142:1178
郑州影视,http://42.237.182.204:4000/udp/225.1.4.146:1182
郑州妇女,http://42.237.182.204:4000/udp/225.1.4.147:1183
郑州都市,http://42.237.182.204:4000/udp/225.1.4.149:1185
郑州教育,http://42.237.182.204:4000/udp/225.1.4.191:1241
新密新闻,http://42.237.182.204:4000/udp/225.1.4.239:1285
新郑综合,http://42.237.182.204:4000/udp/225.1.4.243:1289
中牟综合,http://42.237.182.204:4000/udp/225.1.4.244:1290
巩义综合,http://42.237.182.204:4000/udp/225.1.5.50:1360



上海电信,#genre#
新闻综合,http://222.67.148.108:4022/udp/239.45.3.209:5140
都市频道,http://222.67.148.108:4022/udp/239.45.3.236:5140
纪实人文,http://222.67.148.108:4022/udp/239.45.3.212:5140
东方影视,http://222.67.148.108:4022/udp/239.45.3.237:5140
第一财经,http://222.67.148.108:4022/udp/239.45.3.211:5140
五星体育,http://222.67.148.108:4022/udp/239.45.3.210:5140
哈哈炫动,http://222.67.148.108:4022/udp/239.45.1.55:5140
上视外语,http://222.67.148.108:4022/udp/239.45.1.127:5140
都市剧场,http://222.67.148.108:4022/udp/239.45.3.136:5140
欢笑剧场,http://222.67.148.108:4022/udp/239.45.3.196:5140
欢笑剧场,http://222.67.148.108:4022/udp/239.45.1.4:5140
全纪实,http://222.67.148.108:4022/udp/239.45.3.135:5140
动漫秀场,http://222.67.148.108:4022/udp/239.45.3.134:5140
生活时尚,http://222.67.148.108:4022/udp/239.45.3.132:5140
游戏风云,http://222.67.148.108:4022/udp/239.45.3.131:5140
MAX极速汽车,http://222.67.148.108:4022/udp/239.45.3.49:5140
教育台,http://222.67.148.108:4022/udp/239.45.3.122:5140#http://222.67.148.108:4022/udp/239.45.3.252:5140
东方财经,http://222.67.148.108:4022/udp/239.45.1.119:5140#http://222.67.148.108:4022/udp/239.45.3.192:5140
七彩戏剧,http://222.67.148.108:4022/udp/239.45.3.61:5140#http://222.67.148.108:4022/udp/239.45.1.112:5140
法治天地,http://222.67.148.108:4022/udp/239.45.1.46:5140
浦东频道,http://222.67.148.108:4022/udp/239.45.3.248:5140
崇明电视,http://222.67.148.108:4022/udp/239.45.1.54:5140
嘉定频道,http://222.67.148.108:4022/udp/239.45.3.185:5140
金色频道,http://222.67.148.108:4022/udp/239.45.1.118:5140#http://222.67.148.108:4022/udp/239.45.3.51:5140
健康人生,http://222.67.148.108:4022/udp/239.45.3.214:5140
百事通超级体育,http://222.67.148.108:4022/udp/239.45.3.139:5140
百事通4K,http://222.67.148.108:4022/udp/239.45.1.42:5140#http://222.67.148.108:4022/udp/239.45.3.107:5140
百事通4K（备）,http://222.67.148.108:4022/udp/239.45.3.107:5140
中国天气,http://222.67.148.108:4022/udp/239.45.1.47:5140
陶瓷,http://222.67.148.108:4022/udp/239.45.3.50:5140

新闻综合,http://218.1.239.72:4022/udp/239.45.3.209:5140
都市频道,http://218.1.239.72:4022/udp/239.45.3.236:5140
纪实人文,http://218.1.239.72:4022/udp/239.45.3.212:5140
东方影视,http://218.1.239.72:4022/udp/239.45.3.237:5140
第一财经,http://218.1.239.72:4022/udp/239.45.3.211:5140
五星体育,http://218.1.239.72:4022/udp/239.45.3.210:5140
哈哈炫动,http://218.1.239.72:4022/udp/239.45.1.55:5140
上视外语,http://218.1.239.72:4022/udp/239.45.1.127:5140
都市剧场,http://218.1.239.72:4022/udp/239.45.3.136:5140
欢笑剧场,http://218.1.239.72:4022/udp/239.45.3.196:5140
欢笑剧场,http://218.1.239.72:4022/udp/239.45.1.4:5140
全纪实,http://218.1.239.72:4022/udp/239.45.3.135:5140
动漫秀场,http://218.1.239.72:4022/udp/239.45.3.134:5140
生活时尚,http://218.1.239.72:4022/udp/239.45.3.132:5140
游戏风云,http://218.1.239.72:4022/udp/239.45.3.131:5140
MAX极速汽车,http://218.1.239.72:4022/udp/239.45.3.49:5140
教育台,http://218.1.239.72:4022/udp/239.45.3.122:5140#http://218.1.239.72:4022/udp/239.45.3.252:5140
东方财经,http://218.1.239.72:4022/udp/239.45.1.119:5140#http://218.1.239.72:4022/udp/239.45.3.192:5140
七彩戏剧,http://218.1.239.72:4022/udp/239.45.3.61:5140#http://218.1.239.72:4022/udp/239.45.1.112:5140
法治天地,http://218.1.239.72:4022/udp/239.45.1.46:5140
浦东频道,http://218.1.239.72:4022/udp/239.45.3.248:5140
崇明电视,http://218.1.239.72:4022/udp/239.45.1.54:5140
嘉定频道,http://218.1.239.72:4022/udp/239.45.3.185:5140
金色频道,http://218.1.239.72:4022/udp/239.45.1.118:5140#http://218.1.239.72:4022/udp/239.45.3.51:5140
健康人生,http://218.1.239.72:4022/udp/239.45.3.214:5140
百事通超级体育,http://218.1.239.72:4022/udp/239.45.3.139:5140
百事通4K,http://218.1.239.72:4022/udp/239.45.1.42:5140#http://218.1.239.72:4022/udp/239.45.3.107:5140
百事通4K（备）,http://218.1.239.72:4022/udp/239.45.3.107:5140
中国天气,http://218.1.239.72:4022/udp/239.45.1.47:5140
陶瓷,http://218.1.239.72:4022/udp/239.45.3.50:5140

新闻综合,http://116.226.8.90:4022/udp/239.45.3.209:5140
都市频道,http://116.226.8.90:4022/udp/239.45.3.236:5140
纪实人文,http://116.226.8.90:4022/udp/239.45.3.212:5140
东方影视,http://116.226.8.90:4022/udp/239.45.3.237:5140
第一财经,http://116.226.8.90:4022/udp/239.45.3.211:5140
五星体育,http://116.226.8.90:4022/udp/239.45.3.210:5140
哈哈炫动,http://116.226.8.90:4022/udp/239.45.1.55:5140
上视外语,http://116.226.8.90:4022/udp/239.45.1.127:5140
都市剧场,http://116.226.8.90:4022/udp/239.45.3.136:5140
欢笑剧场,http://116.226.8.90:4022/udp/239.45.3.196:5140
欢笑剧场,http://116.226.8.90:4022/udp/239.45.1.4:5140
全纪实,http://116.226.8.90:4022/udp/239.45.3.135:5140
动漫秀场,http://116.226.8.90:4022/udp/239.45.3.134:5140
生活时尚,http://116.226.8.90:4022/udp/239.45.3.132:5140
游戏风云,http://116.226.8.90:4022/udp/239.45.3.131:5140
MAX极速汽车,http://116.226.8.90:4022/udp/239.45.3.49:5140
教育台,http://116.226.8.90:4022/udp/239.45.3.122:5140#http://116.226.8.90:4022/udp/239.45.3.252:5140
东方财经,http://116.226.8.90:4022/udp/239.45.1.119:5140#http://116.226.8.90:4022/udp/239.45.3.192:5140
七彩戏剧,http://116.226.8.90:4022/udp/239.45.3.61:5140#http://116.226.8.90:4022/udp/239.45.1.112:5140
法治天地,http://116.226.8.90:4022/udp/239.45.1.46:5140
浦东频道,http://116.226.8.90:4022/udp/239.45.3.248:5140
崇明电视,http://116.226.8.90:4022/udp/239.45.1.54:5140
嘉定频道,http://116.226.8.90:4022/udp/239.45.3.185:5140
金色频道,http://116.226.8.90:4022/udp/239.45.1.118:5140#http://116.226.8.90:4022/udp/239.45.3.51:5140
健康人生,http://116.226.8.90:4022/udp/239.45.3.214:5140
百事通超级体育,http://116.226.8.90:4022/udp/239.45.3.139:5140
百事通4K,http://116.226.8.90:4022/udp/239.45.1.42:5140#http://116.226.8.90:4022/udp/239.45.3.107:5140
百事通4K（备）,http://116.226.8.90:4022/udp/239.45.3.107:5140
中国天气,http://116.226.8.90:4022/udp/239.45.1.47:5140
陶瓷,http://116.226.8.90:4022/udp/239.45.3.50:5140



山东电信,#genre#
山东国际,http://144.255.44.236:4022/udp/239.21.1.61:5002
山东教育,http://144.255.44.236:4022/udp/239.21.1.101:5002
山东教育,http://144.255.44.236:4022/udp/239.21.1.169:5002
山东农科,http://144.255.44.236:4022/udp/239.21.1.59:5002
山东农科,http://144.255.44.236:4022/udp/239.21.1.183:5002
山东齐鲁,http://144.255.44.236:4022/udp/239.21.1.53:5002
山东齐鲁,http://144.255.44.236:4022/udp/239.21.1.134:5002
山东少儿,http://144.255.44.236:4022/udp/239.21.1.60:5002
山东少儿,http://144.255.44.236:4022/udp/239.21.1.208:5002
山东生活,http://144.255.44.236:4022/udp/239.21.1.56:5002
山东生活,http://144.255.44.236:4022/udp/239.21.1.175:5002
济南新闻,http://144.255.44.236:4022/udp/239.21.1.62:5002
济南新闻,http://144.255.44.236:4022/udp/239.21.1.94:5002
济南都市,http://144.255.44.236:4022/udp/239.21.1.63:5002
济南教育,http://144.255.44.236:4022/udp/239.21.1.133:5002
济南科教,http://144.255.44.236:4022/udp/239.21.1.150:5002
济南鲁中,http://144.255.44.236:4022/udp/239.21.1.149:5002
济南商务,http://144.255.44.236:4022/udp/239.21.1.67:5002
济南少儿,http://144.255.44.236:4022/udp/239.21.1.68:5002
济南生活,http://144.255.44.236:4022/udp/239.21.1.64:5002
济南影视,http://144.255.44.236:4022/udp/239.21.1.65:5002
济南娱乐,http://144.255.44.236:4022/udp/239.21.1.66:5002
青岛1,http://144.255.44.236:4022/udp/239.21.1.69:5002
青岛2,http://144.255.44.236:4022/udp/239.21.1.70:5002
青岛3,http://144.255.44.236:4022/udp/239.21.1.71:5002
青岛4,http://144.255.44.236:4022/udp/239.21.1.72:5002
青岛5,http://144.255.44.236:4022/udp/239.21.1.73:5002
青岛6,http://144.255.44.236:4022/udp/239.21.1.74:5002
安丘新闻,http://144.255.44.236:4022/udp/239.21.2.13:5002
滨州公共,http://144.255.44.236:4022/udp/239.21.1.119:5002
滨州好生新闻,http://144.255.44.236:4022/udp/239.21.1.238:5002
滨州新闻,http://144.255.44.236:4022/udp/239.21.1.118:5002
昌乐新闻,http://144.255.44.236:4022/udp/239.21.1.245:5002
昌邑新闻,http://144.255.44.236:4022/udp/239.21.2.27:5002
茌平综合,http://144.255.44.236:4022/udp/239.21.1.219:5002
单县综合,http://144.255.44.236:4022/udp/239.21.2.21:5002
德州公共,http://144.255.44.236:4022/udp/239.21.1.76:5002
德州新闻,http://144.255.44.236:4022/udp/239.21.1.75:5002
定陶,http://144.255.44.236:4022/udp/239.21.1.244:5002
东明,http://144.255.44.236:4022/udp/239.21.1.246:5002
东南卫视,http://144.255.44.236:4022/udp/239.21.1.29:5002
东平新闻,http://144.255.44.236:4022/udp/239.21.1.216:5002
东营公共,http://144.255.44.236:4022/udp/239.21.1.82:5002
东营新闻,http://144.255.44.236:4022/udp/239.21.1.81:5002
冠县综合,http://144.255.44.236:4022/udp/239.21.1.250:5002
光影,http://144.255.44.236:4022/udp/239.21.1.131:5002
广播,http://144.255.44.236:4022/udp/239.21.2.36:5002
海看,http://144.255.44.236:4022/udp/239.21.1.96:5002
海看爱宠,http://144.255.44.236:4022/udp/239.21.1.85:5002
海看大片,http://144.255.44.236:4022/udp/239.21.1.99:5002
海看大片,http://144.255.44.236:4022/udp/239.21.1.121:5002
海看电竞,http://144.255.44.236:4022/udp/239.21.1.135:5002
海看电竞 LD,http://144.255.44.236:4022/udp/239.21.1.191:5002
海看儿歌,http://144.255.44.236:4022/udp/239.21.1.86:5002
海看剧场,http://144.255.44.236:4022/udp/239.21.1.98:5002
海看热播,http://144.255.44.236:4022/udp/239.21.1.100:5002
海看少儿,http://144.255.44.236:4022/udp/239.21.1.97:5002
菏泽,http://144.255.44.236:4022/udp/239.21.1.103:5002
菏泽2,http://144.255.44.236:4022/udp/239.21.2.18:5002
桓台,http://144.255.44.236:4022/udp/239.21.1.105:5002
惠民综合,http://144.255.44.236:4022/udp/239.21.1.181:5002
济宁公共,http://144.255.44.236:4022/udp/239.21.2.20:5002
济宁教育,http://144.255.44.236:4022/udp/239.21.1.139:5002
济宁综合,http://144.255.44.236:4022/udp/239.21.1.138:5002
济宁综合,http://144.255.44.236:4022/udp/239.21.2.19:5002
济阳综合,http://144.255.44.236:4022/udp/239.21.1.187:5002
嘉佳卡通,http://144.255.44.236:4022/udp/239.21.2.5:5002
金乡新闻,http://144.255.44.236:4022/udp/239.21.1.184:5002
精选,http://144.255.44.236:4022/udp/239.21.1.213:5002
巨野新闻,http://144.255.44.236:4022/udp/239.21.1.215:5002
莱西综合,http://144.255.44.236:4022/udp/239.21.1.247:5002
兰陵综合,http://144.255.44.236:4022/udp/239.21.1.237:5002
梁山新闻,http://144.255.44.236:4022/udp/239.21.2.12:5002
聊城公共,http://144.255.44.236:4022/udp/239.21.1.254:5002
聊城综合,http://144.255.44.236:4022/udp/239.21.1.253:5002
陵城新闻,http://144.255.44.236:4022/udp/239.21.2.24:5002
美人,http://144.255.44.236:4022/udp/239.21.1.132:5002
蒙阴,http://144.255.44.236:4022/udp/239.21.2.23:5002
墨宝,http://144.255.44.236:4022/udp/239.21.1.130:5002
牟平生活,http://144.255.44.236:4022/udp/239.21.2.11:5002
牟平新闻,http://144.255.44.236:4022/udp/239.21.2.10:5002
宁津新闻,http://144.255.44.236:4022/udp/239.21.2.50:5002
宁阳1,http://144.255.44.236:4022/udp/239.21.1.143:5002
宁阳2,http://144.255.44.236:4022/udp/239.21.1.144:5002
平度新闻,http://144.255.44.236:4022/udp/239.21.1.228:5002
平阴综合,http://144.255.44.236:4022/udp/239.21.1.221:5002
平原新闻,http://144.255.44.236:4022/udp/239.21.1.243:5002
栖霞综合,http://144.255.44.236:4022/udp/239.21.1.229:5002
齐河新闻,http://144.255.44.236:4022/udp/239.21.1.230:5002
青州文化旅游,http://144.255.44.236:4022/udp/239.21.1.231:5002
青州综合,http://144.255.44.236:4022/udp/239.21.1.232:5002
曲阜新闻,http://144.255.44.236:4022/udp/239.21.1.225:5002
日照莒县TV-1,http://144.255.44.236:4022/udp/239.21.1.236:5002
日照科教,http://144.255.44.236:4022/udp/239.21.1.80:5002
日照岚山,http://144.255.44.236:4022/udp/239.21.1.209:5002
日照新闻,http://144.255.44.236:4022/udp/239.21.1.79:5002
荣成综合,http://144.255.44.236:4022/udp/239.21.1.227:5002
乳山,http://144.255.44.236:4022/udp/239.21.1.220:5002
莘县,http://144.255.44.236:4022/udp/239.21.1.211:5002
寿光蔬菜,http://144.255.44.236:4022/udp/239.21.1.218:5002
四海钓鱼,http://144.255.44.236:4022/udp/239.21.2.38:5002
滕州综合,http://144.255.44.236:4022/udp/239.21.1.178:5002
潍坊1,http://144.255.44.236:4022/udp/239.21.1.77:5002
潍坊2,http://144.255.44.236:4022/udp/239.21.1.78:5002
潍坊寿光新闻,http://144.255.44.236:4022/udp/239.21.1.180:5002
文登,http://144.255.44.236:4022/udp/239.21.1.174:5002
无棣综合,http://144.255.44.236:4022/udp/239.21.1.214:5002
五莲新闻,http://144.255.44.236:4022/udp/239.21.1.249:5002
武城新闻,http://144.255.44.236:4022/udp/239.21.1.239:5002
武城影视,http://144.255.44.236:4022/udp/239.21.1.240:5002
夏津公共,http://144.255.44.236:4022/udp/239.21.1.102:5002
夏津综合,http://144.255.44.236:4022/udp/239.21.1.106:5002
新疆卫视,http://144.255.44.236:4022/udp/239.21.1.45:5002
新泰乡村,http://144.255.44.236:4022/udp/239.21.1.248:5002
新泰新闻,http://144.255.44.236:4022/udp/239.21.1.210:5002
新闻综合,http://144.255.44.236:4022/udp/239.21.1.193:5002
烟台公共,http://144.255.44.236:4022/udp/239.21.1.117:5002
烟台经济,http://144.255.44.236:4022/udp/239.21.1.205:5002
烟台新闻,http://144.255.44.236:4022/udp/239.21.1.116:5002
烟台影视,http://144.255.44.236:4022/udp/239.21.1.204:5002
兖州新闻,http://144.255.44.236:4022/udp/239.21.1.224:5002
阳信新闻,http://144.255.44.236:4022/udp/239.21.1.252:5002
优漫卡通,http://144.255.44.236:4022/udp/239.21.1.50:5002
优优宝贝,http://144.255.44.236:4022/udp/239.21.2.41:5002
禹城综合,http://144.255.44.236:4022/udp/239.21.1.241:5002
禹城综艺,http://144.255.44.236:4022/udp/239.21.1.242:5002
郓城新闻,http://144.255.44.236:4022/udp/239.21.1.251:5002
沾化综合,http://144.255.44.236:4022/udp/239.21.1.226:5002
长清新闻,http://144.255.44.236:4022/udp/239.21.1.107:5002
诸城新闻,http://144.255.44.236:4022/udp/239.21.1.217:5002
淄博都市,http://144.255.44.236:4022/udp/239.21.1.83:5002
淄博公共,http://144.255.44.236:4022/udp/239.21.1.182:5002
淄博科教,http://144.255.44.236:4022/udp/239.21.1.110:5002
淄博生活,http://144.255.44.236:4022/udp/239.21.1.109:5002
淄博新闻,http://144.255.44.236:4022/udp/239.21.1.84:5002
淄博沂源新闻,http://144.255.44.236:4022/udp/239.21.1.114:5002
综合测试,http://144.255.44.236:4022/udp/239.21.1.203:5002
邹城新闻,http://144.255.44.236:4022/udp/239.21.1.185:5002
足球,http://144.255.44.236:4022/udp/239.21.1.162:5002



陕西电信,#genre#
陕视直播,http://36.46.99.182:8010/udp/239.112.205.217:5140
陕西卫视,http://36.46.99.182:8010/udp/239.111.205.35:5140
农林卫视,http://36.46.99.182:8010/udp/239.112.205.27:5140
新闻资讯,http://36.46.99.182:8010/udp/239.111.205.28:5140
都市青春,http://36.46.99.182:8010/udp/239.111.205.42:5140
陕西生活,http://36.46.99.182:8010/udp/239.112.205.20:5140
陕西影视,http://36.46.99.182:8010/udp/239.112.205.21:5140
陕西公共,http://36.46.99.182:8010/udp/239.112.205.22:5140
体育休闲,http://36.46.99.182:8010/udp/239.111.205.36:5140
西部电影,http://36.46.99.182:8010/udp/239.111.205.41:5140
新闻综合,http://36.46.99.182:8010/udp/239.111.205.242:5140
都市频道,http://36.46.99.182:8010/udp/239.111.205.243:5140
商务资讯,http://36.46.99.182:8010/udp/239.112.205.174:5140
影视频道,http://36.46.99.182:8010/udp/239.112.205.175:5140
丝路频道,http://36.46.99.182:8010/udp/239.112.205.176:5140
西安教育,http://36.46.99.182:8010/udp/239.112.205.142:5140
圆点生活,http://36.46.99.182:8010/udp/239.111.205.15:5140
圆点影视,http://36.46.99.182:8010/udp/239.111.205.64:5140
悦美生活,http://36.46.99.182:8010/udp/239.111.205.30:5140
曲艺大观,http://36.46.99.182:8010/udp/239.111.205.31:5140
